"Just Saw people are posting Pics of IPL & UCL Trophy and Calling them Cup Double :D Matlab Kuch Bhi :D","0","0"
"What a Six #Cutting :-) 117 Meters,,,,,, :-) ২০৮ রান #হায়দ্রাবাদ :-) ২০৯ এর টার্গেট :-) — watching IPL - Indian Premier League","0","0"
"Enough Runs on the board for Kohli to reach 1000 mark this #IPL2016 :) #ipl #RCBvSRH #RCB #eit20","0","0"
"Whatta Cameo By Ben Cutting :) Expected one !!! Come On RCB :) :D :D #SrhvsRcb #IPL #Final","0","0"
"52 runs in last 3 overs.. rocking.. go Hydddddddd... :D #SRHvsRCB #IPLfinal #IPL2016 #IPL","0","0"
"208-8 Two consecutive 200+ scores in IPL final Mumbai did it last year now SRH :D","0","0"
"#Cutting U Beauty :* <3 :* #IPL :) #SRHvRCB ","0","0"
"KKR chased 190+ in IPL 2014 Final on same ground so i don't care who wins i just want Epic Final match and nail bitting finish :D #RCBvSRH","0","0"
"Cutting ne last year IPL ka sabse longest six mara tha :D #JustSaying #RCBvSRH","0","0"
"Was just wondering how it would have been if the great wasim akram with all his variations played IPL :) #IPLfinal #wasim akram#RCBvSRH","0","0"
"So Either it will be 1000 Runs record in IPL, ABD's miracle inning or SRH winning Trophy :) Too Much Fun :D #RCBvSRH","0","0"
"Right now, Tom 'not in a good' Moody. :D — watching IPL - Indian Premier League","0","0"
"All I want is @davidwarner31 to win this @ipl . Yes,Sun is gonna rise,c'mon @sunrisers :)","0","0"
"PSA: Schools reopening next week and also rains starting, expect a lot of traffic and weather tweets from Bangalore. And also IPL victory :D","0","0"
"Ipl khatam hone wala h.. sooryavansham ki dvd taiyar krlo #setmax walon.. :D","0","0"
"Keep calm and support #RCB (y) world's biggest hitters VK n ABD.... :) — watching IPL - Indian Premier League","0","0"
"Most of IPL Fans supportimg RCB tonight including me :D #RCBvSRH #IPreferLess @inshorts","0","0"
"@sha2nk99 My bro n dad r watching ipl with tamil commentary & that's enhancing the humour quotient & keepin them hooked on :p","0","0"
"I read the news of IPL next day in paper to secure my residency status :P https://twitter.com/sanjayuvacha/status/736933630136573952 …","0","0"
"Feeling #Hopefull Kohli gayle ftw :D lets see KG Mothsar — watching IPL RCB vs SRH","0","0"
"LOL!! on my TL i see lots of Supporting for #RCB but I want #SRH to Win this IPL #OrangeArmy #MotherLand Feels :P","0","0"
"#RCB 2 Finals #IPL Chasing :D Let's see Tonight!","0","0"
"Watching @IPL finals with chilled beer @FostersIn new frosted glass :)pic.twitter.com/yoTQZHBLAv","0","0"
"Sunrisers Hyderabad will win todays final :) best of luck boys This #Ipl is for #Mustafizur the #Fiz #SRHvRCB #Ipl2016","0","0"
"bache sare ipl ch wade aa te ethe TL da ground mere lae wela pia h :)","0","0"
"Can't even enjoy my favourite Yuvi at his classical best coz am supporting Virat.. IPL.. Confusiya deta hai :-) @bhogleharsha @sherryontopp","0","0"
"@AllTimeBakchod har saal yahi vote karaate hain....aur har saal uss IPL ko jita dete hain. Chutiya samajh rakha h public ko !! :D","0","0"
"RCB ले अरु टिमलाई IPL अवधिभर जे हाल गराएको थियो त्यही हाल गर्दैछ आज SRH ले RCB लाई।:)) #RCBvSRH #IPLfinal","0","0"
"#SRH <3 :) — watching IPL Final 2016 RCB vs SRH","0","0"
"Retired from IPL in 2013 and still in TOP 20 Leading Run Scorers in IPL History :) 78 Matches,2334 Runs,13(50's)... http://fb.me/74orZalT7 ","0","0"
"Warner deserve a 100 in this IPL :p #RCBvsSRH","0","0"
"#ShikharDhawan out :'( but happy to see he is in top 5 scorers of this ipl :) Haters go to hell now","0","0"
"First IPL final for Yuvi. Big match player. But, IPL & Yuvi never gone together :-)","0","0"
"#Fizz is back :) #<3 Fizz #Unstoppble warner :) #go orange Army — watching IPL - Indian Premier League","0","0"
"Haha.. Ravi shastri never disappoints. IPL Went down to the wire. :D #RCBvSRH #IPLfinal #IPL2016","0","0"
"Didn't see a single #IPL match this year #yet.. but Will Hyderabad, I mean.. #SRH lift this cup... :-) — watching... http://fb.me/7thBmNEJ1 ","0","0"
"Supporting the Fizz. Hope he can get Kohli in the 2nd innings :D — watching IPL - Indian Premier League","0","0"
"Ivy Mae helps her dad David Warner ahead of the IPL - Indian Premier League Finals :) http://fb.me/8iefENLD3 ","0","0"
"#Dhawan This Year #IPL Runs - 500 :o :0 To High :p Now 4th High Score Runs Getter (y)","0","0"
"Saturday night UEFA championship Final, Sunday Night IPL final :D What a weekend (Y) #IPLfinal","0","0"
"Awaiting for the 2nd Cup :D Home Town <3 — watching IPL Final 2016 RCB vs SRH","0","0"
"@CallmeAmmyy IPL this time warner :)","0","0"
"@aamod_desai I actually haven't watched much of the IPL at home. Only watched the games I covered from the stadiums. :P","0","0"
"Will be curating @WeAreBangalore till the end of the IPL. Banni cheer maadi :)","0","0"
"@PaddyBriggs sorry paddy confused you, I'm listening England v Wales rugby on radio but can hear the IPL from my apartment :-)","0","0"
"That's sportsmanship.. (y) :) #warner_Gayle..:) — watching IPL Final 2016 RCB vs SRH","0","0"
"The funk nearly worked there. Has Chris Gayle dropped the #IPL? :) #RCBvSRH #IPL #IPLfinal","0","0"
"RCB!!!!!!!!! #ipl :)","0","0"
"Aaj ka match bhut romanch rhega.. #SRH hi jeetega.. :-) #IPL final — watching IPL - Indian Premier League","0","0"
"I'm with RC Bangalore & you?? Go RCB go for your maiden IPL crown :)","25.6585963","94.10533070000001"
"Come on warner go get it Final srh :) U deserve it man (y) Big fan of rcb but Warner awl the best (y) — watching IPL Final 2016 RCB vs SRH","0","0"
"#IPL Don't know for whom to support today. #RCBvSRH Both team deserve to win. Good luck teams :) And @imVkohli paaaji 1000 bana do yaar :)","0","0"
"Testing Bet 365 :D RCB <3 — watching IPL RCB vs SRH","0","0"
"ThE GrEaT #FiNaLe #KoHLi #FaVoRiTe :) — watching IPL RCB vs SRH","0","0"
"What if he gets to 1k runs in IPL? :D An unbelievable milestone! @imVkohli","0","0"
"All the best champ @imVkohli !! Just a step away to live your dream of lifting that IPL trophy. Go & give your everything! <3 :) #RCBvSRH","0","0"
"@sanjayuvacha I haven't watched IPL for 3-4 years now .. :)","0","0"
"RCB v/s SRH. Soo Excited for IPL-9 finals. :) All tHe beSt #Virat_kohli","0","0"
"RCB lost 2 DeccanChrger in 2009; DeccanChrger left IPL RCB lost 2 CSK in 2011; CSK left IPL Now SRH to make its decision :-) #RCBvSRH (WA)","0","0"
"Kapil Sharma can feel better about his English-speaking skills having heard Vivo India's chairman speak. :) #RCBvSRH $ #IPL #IPLfinal","0","0"
"david warner has won the toss and asked virat kohli to win the IPL :D @rcbtweets #RCBvSRH #IPLfinal","0","0"
"Finally it's getting Over! Sooryanvansham, will be back :) #setmax #IPLfinal #Ipl","0","0"
"Shane Watson history with 1 Season Rajasthan Royals: Won Sydney Thunders: Won Islamabad United: Won #RCB: Hopefully Win :) #IPL #eit20","0","0"
"The big day! All the best RCB! I know you guys can win it today. Its going to be a historic moment with our first IPL win on home ground :D","0","0"
"good luck champ (Y) :) @imVkohli #RCBvSRH #RCBvSRHonHotstar @IPL @IPL2016","0","0"
"@nivedithg @RCBTweets @dhempe @rohitneema3 @TataZest @rohitsakunia @HimalayaMEN @NagsMr @Hero_Cycles @kingfisherworld @IPL Enjoy :)","0","0"
"A good Sunday after a long long time :D it could be even better if #SRH win today #IPL","0","0"
"Rt if u r not interested about IPL finals tonight like me :)","0","0"
"Say good bye to IPL and it's #TimeToSwitchToFootball :D yes I'm right! Watch: http://elv.li/Htskar  @SonySIX","0","0"
"#ipl all the best @RCBTweets @imVkohli :D only coz of ur team i watch IPL may Allah give u success in today,s match ;) @ABdeVilliers17","0","0"
"@TaintlessRed @AcademyLFC though waiting for ipl finals right now. Probably wont be watching germany play tonight. Keep us updated :)","0","0"
"@SunRisers All Set for The Finals :D #OrangeArmy The trophy will be ours :D @davidwarner31 @IPL pic.twitter.com/uLuYYFImlH","0","0"
"Wishing @RCBTweets all the best for @IPL finals. Looking forward to another century from @imVkohli :)","0","0"
"Common RCB...just win dis ipl match...best wishes 2 u virat kohli and ur team...just show that u r d winner of dis ipl...:-)","0","0"
"Kapil On IPL 6 mins to go for Extra Innings :)","0","0"
"@YUVSTRONG12 @IPL undoubtedly it's gonna be huge . Good Luck yuvi :)","0","0"
"**imagine** if you called a wrong number and it ends up being a celebrity "HELLO MOM" ""NO,ITS VIRAT KOHLI"..:p #fun #ipl #imagine #sarcasm","0","0"
"Gurl... If i replied u during the ipl final match then... Just marry me :D #VIVOIPL #IPLFINAL2016 #RCBvsSRH","0","0"
"@UltraTechCement I'm in guys :D #UnshakableSpirit","0","0"
"When your parents cut the TV CABLE because of addition on IPL but when u have HOT STAR app... :D Never miss the finals #RCBvSRHonHotstar","0","0"
"all the Best King @imVkohli #RCBvsSRH Grand IPL Final :D","0","0"
"@meljones_33 @IPL @RCBTweets @SunRisers That is the beauty of ipl :) #Kohli","0","0"
"How Can become RCB Champion of IPL 9 With Out Play a Ball ? Must Read it If You Want to Know :P #RCBvsSRHpic.twitter.com/Bm0mNx9mEi","0","0"
"No fighting with bro for remote. Now I can watch IPL Finals on Hotstar! Both happy Happy :) #RCBvSRHonHotstar","28.6139391","77.2090212"
"Finally the final of @IPL .,two best teams in the final,. But #rcb is #thebest ,. All the best @RCBTweets .sixes from rcb players bat :)","0","0"
"MS Dhoni & S Raina is Best Captain of dis IPL Coz They Are Cool Not Aggressive Like VK & David #TweetLikeCSKFans :Phttps://twitter.com/RoyalVkohliFan/status/736859652877516802 …","0","0"
"IPL finals .. namma Bengaluru vs sunrisers one of those days ..:-)","0","0"
"ALL THE BEST @YUVSTRONG12 , @davidwarner31 & entire @SunRisers team. We want IPL trophy.. Bring it on.. :) #OrangeArmy #IPLfinal","0","0"
"Two former clients & one of my former employers in the #IPL final tonight :) @imVkohli @SDhawan25 @RCBTweets","0","0"
"Virat Kohli will do something Unbelievable if RCB wins the IPL Final today :D See Here-->http://goo.gl/h1sk9E ...http://fb.me/74Ul2s4an ","0","0"
"@timesofindia @IPL @RCBTweets @SunRisers @TOISportsNews I think Deccan chargers won in 2009! That was team Hyderabad :)","0","0"
"It's gonna be a good day for @TheVijayMallya with RCB winning the iPL and @ForceIndiaF1 scoring maximum points :)","0","0"
"MI - 1.3M RCB - 1.3M KKR - 1.6M ,2nd in the list :D Meanwhile the KING of @IPL @ChennaiIPL - 2.1M Loyal Super fans here #WhistlePodu :)","12.9009877","80.22793009999999"
"AB De Villiers is good at everything :) #RCB #pumpedup #IPL #ABDhttp://fb.me/7jSfCK4Qh ","0","0"
"Cricket. Cos IPL sucks. :P https://twitter.com/abpnewstv/status/736878568886525952 …","0","0"
"@NagpurHaldirams @SunRisers @IPL Ready!! Go ahead show your talent!! Don't be tense!! #orangearmy :) #GO #GO #GO","0","0"
"Why miss out watching IPL finals when you got Hotstar with you :) Download the Hotstar app and catch the action live ! #RCBvSRHonHotstar","0","0"
"I am super excited to watch the IPL Finals on Hotstar and cheer out loud for RCB :D #RCBvSRHonHotstarpic.twitter.com/cvyzYjHDyT","0","0"
"Now you can see IPL final online only on hotstar :) this is amazing :) #RCBvSRHonHotstarpic.twitter.com/EhOZZ1pJSf","0","0"
"Meanwhile a few People around Want both of the teams to Win this #IPL title! Hey Lord Bhansode, Utha lo Unko :P #RCBvsSRH","0","0"
"Why missout on all the fun of IPL finals , Watch it on Hotstar :D #RCBvSRHonHotstarpic.twitter.com/dlI9MnIJ0C","0","0"
"Last time wen hyd won ipl title. it was RCB the opponent and hyd had an australian skipper too :) hope history repeats @SunRisers #Yuvi","0","0"
"Friends don't miss to watch IPL Finals... but not on TV... now watch it on HOTSTAR :) #RCBvSRHonHotstar","0","0"
"#RCBvSRHonHotstar No power cuts. No hindrance. Watch it any where. I'm going to the terrace & watch the much awaited IPL Finals :)","0","0"
"Tomorrow is exam and today is IPL's final :) #RCB","0","0"
"@NagpurHaldirams @SunRisers @IPL play good cricket and don't feel pressure All the best #orangearmy :) #GO #GO #GO","0","0"
"There comes the final game of this season's #IPL It's our hyderabad vs banglore Who winss ? We all get 2 knw tonight :) Dnt miss it #RCBvSRH","0","0"
"If IPL teams were in GAME OF THRONES! :D via SportsCafe <s00n>","0","0"
"Best captain in this #IPL Vote n RT guys :p","0","0"
"Royal Challengers Bangalore VS SunRisers Hdb screening tonight.. More info - 020 40054001/02 #IPL #RCBvSRH #blueFROGPune Free entry :)","0","0"
"See where @ImRo45 is standing. :) #IPL pic.twitter.com/6qRFS6UsVR","0","0"
":D 2018 First team to win @IPL 3rd time :) https://twitter.com/AltCricket/status/734393674138800128 …","12.9009877","80.22793009999999"
"#IndianWomen #Women How IPL changed Chris Gayle's world: It's like nothing else cricket ha... http://bit.ly/1OVctwb  #WomensCricket :-)","0","0"
"Today #IPL Final Game 50-50% Tha Both Team's ;) Yaruvenna Win Pannalam :D :D :D Support #RCB For Only #Virat #ABD :) #RCB Win Panna Sema …","0","0"
"@Ramzi5467 Nahi nahi kabhi nahi.. :) We will surely get a match and @RCBTweets will lift maiden @IPL title","0","0"
"Beer Vs Biriyani today :).... #IPL #SRH #RCB !...... Go Hyderabad go ...... http://fb.me/2uNqrEBER ","0","0"
"@Mayor_Sports #IPL2016 #IPLContest #IPL #IPLQuiz #Cricket #Mayor #MayorSports Royal Challengers Bangalore will win :) @BharatMaheshw16","0","0"
"IPL Scriptwriters please take note :) https://twitter.com/kskirun2090/status/736827732185755648 …","0","0"
"In This IPL RCB Played Like champions. They hve Stolen Our Heart By Their Performance :) #5050Fusion @Britannia5050 @RCBTweets","0","0"
"Today IPL Finale :D Excited. RCB V/s SRH. Cheering for both the sides.","0","0"
"फिटिक्कै वास्ता नलाग्या यो पालि को IPL आज बाट सक्किने भएछ....राम्रै भो ! अब युरोकप लाई स्वागत गरिन्छ :))","0","0"
"It's big #IPL #Finale today :) Get set ready ! #RCBvSRH Don't miss it. Live from 8 pm onwards. Which team U want2win","0","0"
"@nancystar66 @RCBTweets @IPL even thought match gets washed off on both the days @RCBTweets will win maiden IPL title :)","0","0"
"@YUVSTRONG12 has been a part f U19 WC, CT T20WC ,2011 ODI WC team & now it's turn to be a part of d IPL winning team. Hope it hppns 2day :)","0","0"
"All the best @SunRisers .. we are 1 step closer to the IPL trophy.. Bring it :) #IPLfinal","0","0"
"All the best CHAMP @YUVSTRONG12 . This IPL trophy is urs :) Lets rock it.. #IPLfinal","0","0"
"@ONeilNair1 @swaminathan_384 IPL Finals, there's going to be a Gayle force in Bengaluru tonight,my favs RCB :) pic.twitter.com/1nzfPj1d6Y","0","0"
"It's all happening at the @Bajaj_Finserv timeline who have got us IPL fans truly excited :D #50For4pic.twitter.com/g1s6yiyrpT","0","0"
"badly waiting for ipl finale//...iam sunrisers.......:) :*","0","0"
"Boys/Girls Be Like :P #RCB #IPL2016 #IPL #RCBvsHYD http://fb.me/Pp7s6g4Q ","0","0"
"It's all happening at the @Bajaj_Finserv timeline who have got us IPL fans truly excited :D #50For4pic.twitter.com/fwMjGgOsPf","0","0"
"Heart says @YUVSTRONG12 mind says @imVkohli i think both d team deserve the ipl trophy this year :-) #RCBvSRH #IPLfinal","0","0"
"big game cmng #RCBvSRH:) best of luck @ABdeVilliers17 @imVkohli score atleast 81 runs :P it'll make ur runs 1000 in this ipl season #gorcb","0","0"
"OK OK! Today is the #Final match of the @IPL 2016 :) #SRHvsRCB .... Guess, Who Will Win ?????","0","0"
"Thanks.. Today IPL final RCB VS SRH :) https://twitter.com/shaiktasleem2/status/736796383152197632 …","0","0"
"Two shows with @KananGill & @VamBho today. Expect heavy traffic around the Church Street due to IPL Final at Stadium. Kindly leave early! :)","0","0"
"haven't seen a single IPL match this season... 1/10 2016 Resolution complete :) #IPL2016 #IPL #IPLfinal","0","0"
"@Bajaj_Finserv We IPL fans after coming across the #50For4 contest. :Dpic.twitter.com/hzgo4Ke0YK","0","0"
"IPL 2016: 5 reasons why Royal Challengers Bangalore will win the tournament :D Details: http://goo.gl/TsXQB7 http://fb.me/872pCvC94 ","0","0"
"@SunRisers All the best @IPL #IPL9 #IPL #IPLT20 @SonySIX @SonyMAX hope u wl win this IPL #IPLFinale #IPL9FINAALE #SRHvsRCB #SRHvRCB Love :)","0","0"
"@SunRisers Congratulations! @IPL #IPL9 #IPL #IPLT20 @SonySIX @SonyMAX #VIVO1PL #eit20 #EkIndiaHappywala #SRHvsGL #SRHvGL :)","0","0"
"It's match day :D #IPLfinal #IPL #RCBvSRH #OrangeArmy @paturis","17.385044","78.486671"
"Ye lo Aaj #IPL ka #Final hai And I'm 0% Excited because of #uclfinal (BC abhi bhi football fever nhi utra) :D","0","0"
"@jungebohara :) barbad bhayo ni. Bhare feri IPL pani hernu chha :)","0","0"
"Good Morning Champ @imVkohli :))) Hope We Will Win IPL 9 Trophy , #Aameen You Guys Deserve Good Luck CHAMPIONS @RCBTweets","0","0"
"अब आज राती SRH लाई IPL मा जिताउनु पर्छ :)","0","0"
"And a washout IPL final tmmrw :) https://twitter.com/auldtimer/status/736542665915793409 …","0","0"
"Happy to know that opening ceremonies are as boring elsewhere as in cricket/IPL. :D","0","0"
"@henrygayle pls apply fr Indian citizenship! u rock n roll like a boss love watching you :D nd wish u ol da bst f ipl final :*","0","0"
"@IPL_Actu je partage si un jour j'ai un iphone sa pourra servir :) merci","0","0"
"@m4messi socho football k bhi ipl jaise contests hote to..every week bpl, every month ucl :p","0","0"
"@IPL @imVkohli @RCBTweets Awww <3 and we always will be there to support the entire team! :) #RCBianforlife","0","0"
"@TuahaSohail Anushka is ruled out :P Rest all the actresses aren't much associated with the IPL.","0","0"
"@IPL_Actu je tente merci :)","0","0"
"Haha! @henrygayle Tonight he is entertaining us in Kapil Sharma Show, tomorrow he will be entertaining us in IPL Finals! :D #TKSS","0","0"
"@_ting_tong i am too happy. meri team IPL jeet gyi :P @ImAbhishek_ @IamSohal_Yuvian @imGkhosla @RitikaSays","0","0"
"@Virats_cutiepie @IamVShilpa @IamVK_Fan1 @aditisona202 @Aishee_vd @dakshatewari @LamishaTanzim @imVkohli IPL Winner n player of the IPL :)","0","0"
"@ihqneen let them rls d logo first :D & i wanted dem to start d promotion frm Ipl final. Bt phusss... :(","0","0"
"Meanwhile Yuvraj Singh will play his first IPL finals in his Career ... Warner too ... Ada namma #Dhawan also :D :D","0","0"
"This is why everyone loves IPL :D <aVAn> http://fb.me/43NzFdOY8 ","0","0"
"@IPL_Actu ouep et tu l'avais bien dit dans ta vidéo :)","0","0"
"Can't wait for the next IPL season.. wanna see @TheGujaratLions play :) #LionsForever","0","0"
"Nouvelle Vidéo :) grâce à @IPL_Actu Alternative X-Cydia en Mise à Jour 9.3.2https://www.youtube.com/watch?v=hAplohjW6gI&feature=share …","0","0"
"Well played @TheGujaratLions fantastic entry to IPL :) #lionsforever","0","0"
"Bientôt nouvelle Vidéo :) Enorme Merci er soutien à @IPL_Actu car c'est grâce à lui que j'ai pu Re les vidéos :)pic.twitter.com/gDliPWL7lk","0","0"
"Best bowling side + @davidwarner31 :-) but difficult to beat #rcb at home #IPL https://twitter.com/sardesairajdeep/status/736256896366088192 …","0","0"
":) .. #Hotstar has some things better than #IPL :D — watching Sarabhai vs Sarabhai Show","0","0"
"Poor foresight from IPL Website. :P #IPLFinalpic.twitter.com/aRSVENoerA","0","0"
"@pallavisharda real @IPL duty is over but everybody expecting you in a reel duty... next film LOL :) @SonySix","0","0"
"@ImRaina Well done sir.! Gujrat lions performed good.. Expecting more in next season IPL :)","0","0"
"Who will win #IPLfinal ? #RCBvSRH #SRHvRCB #IPL2016 #PlayBold #OrangeArmy @RCBTweets v @SunRisers @IPL last match :)","0","0"
"Well constructed IPL Final. Good to see @YUVSTRONG12 & @imVkohli in the finals.! Confused, whom should I support. #Congrats #SRH #RCB :)","0","0"
"2 indians in top 5. And strange this is , all are captains :) #IPL pic.twitter.com/wTEZWGt6nk","0","0"
"Had You been An Owner to One of the franchises Of IPL, Who Would You have had in Your team Between Kohli & ABD? :P #IPL","0","0"
